,sample,timeSinceboot,ADC0,ADC1,ADC2
2661,16.0,182091785.0,1.488867,0.698511,0.67998
2662,15.0,182096803.0,1.589575,0.683203,0.659033
2663,14.0,182101821.0,1.465503,0.657422,0.638892
2664,13.0,182106839.0,1.475977,0.696094,0.676758
2665,12.0,182116875.0,1.550098,0.657422,0.632446
2666,11.0,182121893.0,1.437305,0.690454,0.669507
2667,10.0,182126912.0,1.531567,0.701733,0.676758
2668,9.0,182131931.0,1.550098,0.663867,0.638086
2669,7.0,182141967.0,1.524316,0.703345,0.67998
2670,6.0,182146985.0,1.559766,0.681592,0.657422
2671,5.0,182152003.0,1.476782,0.663867,0.64292
2672,4.0,182157021.0,1.488867,0.700122,0.679175
2673,3.0,182162039.0,1.520288,0.696094,0.671924
2674,2.0,182167057.0,1.55332,0.659033,0.634058
2675,1.0,182172075.0,1.451001,0.692871,0.671118
2676,0.0,182177114.0,1.525928,0.700928,0.675952
2677,18.0,182182148.0,1.568628,0.663867,0.638086
2678,17.0,182187168.0,1.471948,0.683203,0.66145
2679,16.0,182192187.0,1.475977,0.702539,0.680786
2680,15.0,182197205.0,1.60166,0.683203,0.654199
2681,13.0,182207241.0,1.519482,0.70415,0.679175
2682,12.0,182212259.0,1.528345,0.696094,0.671118
2683,11.0,182217277.0,1.496118,0.657422,0.634058
2684,11.0,182222295.0,1.477588,0.694482,0.672729
2685,10.0,182227313.0,1.521094,0.700928,0.677563
2686,9.0,182232331.0,1.569434,0.663867,0.636475
2687,8.0,182237349.0,1.399439,0.680786,0.662256
2688,7.0,182242367.0,1.523511,0.703345,0.679175
2689,5.0,182252403.0,1.488867,0.669507,0.644531
2690,4.0,182257421.0,1.463892,0.700928,0.677563
2691,3.0,182262439.0,1.439722,0.688037,0.667895
2692,1.0,182272475.0,1.559766,0.698511,0.672729
2693,0.0,182277515.0,1.58313,0.702539,0.675146
2694,18.0,182282547.0,1.575073,0.662256,0.635669
2695,17.0,182287570.0,1.40105,0.683203,0.662256
2696,16.0,182292588.0,1.385742,0.695288,0.677563
2697,15.0,182297606.0,1.654028,0.67998,0.647754
2698,14.0,182302624.0,1.446167,0.66709,0.646143
2699,13.0,182307642.0,1.168213,0.681592,0.674341
2700,12.0,182312660.0,1.753125,0.700928,0.665479
2701,10.0,182322696.0,0.894287,0.669507,0.669507
2702,9.0,182327715.0,1.451807,0.696094,0.673535
2703,8.0,182337752.0,1.429248,0.69126,0.664673
2704,7.0,182342770.0,2.500781,0.77102,0.682397
2705,6.0,182347788.0,0.320654,0.614722,0.642114
2706,5.0,182352806.0,1.728149,0.687231,0.651782
2707,4.0,182357824.0,1.676587,0.713818,0.679175
2708,3.0,182362842.0,1.6073,0.698511,0.666284
2709,2.0,182367860.0,1.693506,0.671118,0.634058
2710,1.0,182372878.0,1.896533,0.725098,0.675146
2711,0.0,182377914.0,1.203662,0.686426,0.673535
2712,18.0,182382947.0,0.975659,0.626001,0.632446
2713,17.0,182387970.0,1.414746,0.67998,0.666284
2714,16.0,182392988.0,1.728955,0.70979,0.679175
2715,15.0,182398006.0,1.998852,0.693677,0.646143
2716,14.0,182403024.0,0.925708,0.646143,0.650977
2717,12.0,182413060.0,1.852222,0.710596,0.662256
2718,11.0,182418078.0,1.066699,0.638086,0.632446
2719,10.0,182423096.0,1.724927,0.713013,0.675146
2720,9.0,182428118.0,2.065723,0.735571,0.675146
2721,8.0,182433138.0,1.344653,0.657422,0.632446
2722,8.0,182438156.0,1.521899,0.699316,0.667895
2723,7.0,182443174.0,1.555737,0.708984,0.677563
2724,6.0,182448192.0,1.920703,0.696899,0.64292
2725,5.0,182453210.0,2.200269,0.731543,0.657422
2726,4.0,182458228.0,1.090063,0.692871,0.679175
2727,2.0,182468264.0,1.067505,0.634058,0.634058
2728,1.0,182473282.0,1.967432,0.723486,0.675146
2729,0.0,182478321.0,1.349487,0.693677,0.673535
2730,18.0,182483355.0,1.762793,0.666284,0.629224
2731,17.0,182488376.0,1.364795,0.684814,0.664673
2732,16.0,182493394.0,1.274561,0.68562,0.675146
2733,15.0,182498412.0,1.216553,0.639697,0.635669
2734,14.0,182503430.0,1.774072,0.688037,0.654199
2735,13.0,182508448.0,1.160962,0.676758,0.676758
2736,12.0,182513466.0,1.731372,0.687231,0.657422
2737,11.0,182518484.0,1.466309,0.653394,0.636475
2738,8.0,182533539.0,1.392993,0.645337,0.630029
2739,7.0,182538557.0,1.323706,0.678369,0.667895
2740,6.0,182543575.0,1.129541,0.673535,0.674341
2741,6.0,182548593.0,1.409912,0.646948,0.635669
2742,5.0,182553611.0,1.259253,0.659839,0.656616
2743,4.0,182558629.0,1.938428,0.721875,0.679175
2744,3.0,182563647.0,1.363184,0.671924,0.655811
2745,2.0,182568665.0,1.748291,0.677563,0.640503
2746,1.0,182573683.0,1.580713,0.706567,0.678369
2747,0.0,182578724.0,1.340625,0.68562,0.670312
2748,18.0,182583758.0,1.430859,0.650171,0.630835
2749,17.0,182588778.0,1.754736,0.710596,0.671118
2750,16.0,182593796.0,1.224609,0.68562,0.674341
2751,15.0,182598814.0,1.49209,0.657422,0.634863
2752,14.0,182603832.0,1.864307,0.70415,0.659033
2753,13.0,182608850.0,1.184326,0.688037,0.676758
2754,12.0,182613868.0,1.543652,0.677563,0.650977
2755,11.0,182618886.0,1.616162,0.671924,0.639697
2756,10.0,182623904.0,1.481616,0.702539,0.674341
2757,9.0,182628926.0,1.774072,0.710596,0.66709
2758,8.0,182633946.0,1.321289,0.645337,0.628418
2759,7.0,182638964.0,2.17207,0.741211,0.671118
2760,6.0,182643982.0,0.967603,0.67998,0.671924
2761,5.0,182649000.0,1.969849,0.69126,0.634863
2762,3.0,182664054.0,1.179492,0.658228,0.649365
2763,2.0,182669072.0,2.126953,0.708984,0.644531
2764,1.0,182674090.0,1.575073,0.716235,0.677563
2765,0.0,182679128.0,0.912012,0.659839,0.663867
2766,18.0,182684163.0,1.431665,0.650171,0.628418
2767,17.0,182689187.0,1.589575,0.702539,0.668701
2768,16.0,182694205.0,0.557519,0.64292,0.668701
2769,15.0,182699223.0,2.140649,0.69126,0.633252
2770,14.0,182704241.0,1.337402,0.679175,0.660645
2771,13.0,182709259.0,1.538818,0.704956,0.677563
2772,12.0,182714277.0,1.49209,0.671118,0.647754
2773,11.0,182719295.0,1.266504,0.655005,0.644531
2774,9.0,182729331.0,1.303564,0.678369,0.665479
2775,8.0,182734349.0,2.289697,0.702539,0.634058
2776,7.0,182739367.0,1.227832,0.69126,0.671924
2777,6.0,182744385.0,1.57749,0.707373,0.675146
2778,3.0,182764457.0,1.828857,0.696094,0.646948
2779,2.0,182769475.0,1.902173,0.706567,0.651782
2780,1.0,182774493.0,1.397021,0.707373,0.67998
2781,0.0,182779532.0,1.365601,0.688037,0.66709
2782,18.0,182784566.0,1.606494,0.66709,0.634863
2783,17.0,182789585.0,1.521094,0.705762,0.677563
2784,16.0,182794604.0,1.385742,0.694482,0.676758
2785,15.0,182799621.0,1.345459,0.646948,0.634058
2786,13.0,182809657.0,1.421997,0.698511,0.680786
2787,12.0,182814675.0,1.321289,0.654199,0.645337
2788,11.0,182819693.0,0.957129,0.635669,0.650977
2789,10.0,182824711.0,1.406689,0.684814,0.67998
2790,9.0,182829732.0,1.50498,0.676758,0.665479
2791,8.0,182834753.0,1.629858,0.655811,0.635669
2792,7.0,182839771.0,1.952124,0.720264,0.676758
2793,6.0,182844789.0,1.558154,0.700928,0.675146
2794,3.0,182859843.0,1.423608,0.694482,0.677563
2795,2.0,182864861.0,1.49209,0.660645,0.641309
2796,2.0,182869879.0,1.343042,0.662256,0.652588
2797,1.0,182874897.0,1.380103,0.690454,0.677563
2798,18.0,182884970.0,1.500952,0.654199,0.634058
2799,17.0,182889992.0,1.509814,0.696899,0.675146
2800,16.0,182895011.0,1.651611,0.702539,0.673535
2801,15.0,182900029.0,1.59602,0.659033,0.631641
2802,14.0,182905047.0,1.670142,0.700928,0.668701
2803,12.0,182915083.0,1.558154,0.666284,0.638086
2804,10.0,182925119.0,1.463892,0.698511,0.677563
2805,9.0,182930137.0,1.554126,0.682397,0.658228
2806,8.0,182935156.0,1.508203,0.658228,0.636475
2807,3.0,182960246.0,1.500147,0.698511,0.679175
2808,2.0,182965264.0,1.542847,0.662256,0.639697
2809,1.0,182970282.0,1.405884,0.673535,0.659033
2810,0.0,182975300.0,1.458252,0.697705,0.67998
2811,17.0,182985370.0,1.465503,0.659839,0.640503
2812,17.0,182990390.0,1.451001,0.697705,0.676758
2813,16.0,182995409.0,1.517871,0.693677,0.670312
2814,15.0,183000427.0,1.52915,0.655811,0.629224
2815,14.0,183005445.0,1.400244,0.688037,0.667895
2816,13.0,183010463.0,1.478394,0.697705,0.674341
2817,12.0,183015481.0,1.609717,0.666284,0.634863
2818,11.0,183020499.0,1.421191,0.678369,0.655005
2819,10.0,183025520.0,1.478394,0.700928,0.677563
2820,8.0,183035565.0,1.60166,0.668701,0.638086
2821,7.0,183040583.0,1.507397,0.700928,0.673535
2822,6.0,183045601.0,1.500147,0.692871,0.666284
2823,4.0,183055637.0,1.450195,0.692065,0.667895
2824,3.0,183060655.0,1.525122,0.700122,0.673535
2825,2.0,183065673.0,1.568628,0.662256,0.634863
2826,1.0,183070691.0,1.43811,0.680786,0.660645
2827,0.0,183075726.0,1.511426,0.703345,0.679175
2828,18.0,183080767.0,1.579102,0.676758,0.651782
2829,17.0,183085794.0,1.458252,0.664673,0.644531
2830,16.0,183090813.0,1.479199,0.700122,0.679175
2831,16.0,183095832.0,1.53479,0.693677,0.667895
2832,15.0,183100849.0,1.49209,0.655811,0.631641
2833,13.0,183110885.0,1.606494,0.70415,0.675146
2834,11.0,183120921.0,1.420386,0.684009,0.662256
2835,10.0,183125941.0,1.496924,0.703345,0.679175
2836,9.0,183130960.0,1.593603,0.678369,0.650977
2837,8.0,183135978.0,1.451001,0.667895,0.646948
2838,7.0,183140996.0,1.458252,0.700122,0.678369
2839,6.0,183146014.0,1.555737,0.695288,0.668701
2840,5.0,183151032.0,1.531567,0.659033,0.631641
2841,4.0,183156050.0,1.451807,0.694482,0.670312
2842,3.0,183161068.0,1.533984,0.700928,0.672729
2843,2.0,183166086.0,1.579907,0.662256,0.631641
2844,1.0,183171104.0,1.426025,0.686426,0.663867
2845,0.0,183176147.0,1.513037,0.696094,0.670312
2846,18.0,183181186.0,1.58877,0.675146,0.646143
2847,17.0,183186209.0,1.446167,0.671924,0.64856
2848,16.0,183191228.0,1.479199,0.703345,0.677563
2849,15.0,183196246.0,1.551709,0.694482,0.666284
2850,15.0,183201264.0,1.521899,0.659839,0.633252
2851,14.0,183206282.0,1.450195,0.696899,0.673535
2852,13.0,183211300.0,1.53479,0.700122,0.674341
2853,12.0,183216318.0,1.575073,0.662256,0.634058
2854,11.0,183221336.0,1.441333,0.689648,0.667895
2855,10.0,183226363.0,1.489673,0.700928,0.679175
2856,7.0,183241417.0,1.484839,0.702539,0.677563
2857,5.0,183251453.0,1.572656,0.663867,0.634058
2858,4.0,183256471.0,1.360767,0.692065,0.673535
2859,3.0,183261489.0,1.581519,0.702539,0.672729
2860,2.0,183266507.0,1.58313,0.66145,0.631641
2861,18.0,183281603.0,1.604883,0.671118,0.642114
2862,17.0,183286626.0,1.431665,0.675146,0.654199
2863,16.0,183291645.0,1.476782,0.702539,0.67998
2864,15.0,183296663.0,1.572656,0.689648,0.66145
2865,14.0,183301681.0,1.50498,0.660645,0.636475
2866,13.0,183306699.0,1.446167,0.697705,0.676758
2867,13.0,183311717.0,1.548486,0.697705,0.672729
2868,11.0,183321753.0,1.434082,0.690454,0.668701
2869,10.0,183326772.0,1.554126,0.703345,0.675952
2870,9.0,183331791.0,1.531567,0.66709,0.641309
2871,7.0,183341827.0,1.499341,0.702539,0.678369
2872,6.0,183346845.0,1.592798,0.688037,0.659033
2873,5.0,183351863.0,1.48645,0.659839,0.635669
2874,4.0,183356881.0,1.475977,0.698511,0.676758
2875,0.0,183376972.0,1.528345,0.700928,0.675146
2876,18.0,183382006.0,1.604077,0.66709,0.634863
2877,17.0,183387027.0,1.416357,0.677563,0.654199
2878,16.0,183392045.0,1.492895,0.703345,0.675146
2879,15.0,183397063.0,1.580713,0.684814,0.653394
2880,14.0,183402081.0,1.482422,0.662256,0.636475
2881,13.0,183407099.0,1.447778,0.698511,0.674341
2882,12.0,183412117.0,1.555737,0.697705,0.670312
2883,12.0,183417135.0,1.536401,0.658228,0.631641
2884,11.0,183422153.0,1.429248,0.692065,0.670312
2885,10.0,183427174.0,1.532373,0.702539,0.676758
2886,9.0,183432193.0,1.58877,0.665479,0.638892
2887,6.0,183447247.0,1.583935,0.682397,0.652588
2888,5.0,183452265.0,1.48645,0.663867,0.639697
2889,4.0,183457283.0,1.434082,0.696899,0.675146
2890,2.0,183467319.0,1.575073,0.657422,0.630029
2891,1.0,183472337.0,1.380103,0.68562,0.668701
2892,0.0,183477377.0,1.544458,0.696899,0.672729
2893,18.0,183482412.0,1.599243,0.659839,0.630835
2894,17.0,183487436.0,1.431665,0.678369,0.655811
2895,16.0,183492455.0,1.498535,0.698511,0.674341
2896,15.0,183497474.0,1.58313,0.676758,0.64856
2897,14.0,183502493.0,1.460669,0.662256,0.640503
2898,13.0,183507510.0,1.465503,0.696899,0.674341
2899,10.0,183522564.0,1.44939,0.690454,0.670312
2900,9.0,183532601.0,1.62019,0.660645,0.633252
2901,8.0,183537619.0,1.418774,0.679175,0.659839
2902,7.0,183542637.0,1.41958,0.692871,0.676758
2903,6.0,183547655.0,1.645972,0.676758,0.647754
2904,5.0,183552673.0,1.472754,0.664673,0.645337
2905,1.0,183572745.0,1.392187,0.687231,0.672729
2906,0.0,183577782.0,1.559766,0.696094,0.673535
2907,18.0,183582815.0,1.593603,0.658228,0.632446
2908,17.0,183587837.0,1.543652,0.688843,0.664673
2909,16.0,183592854.0,1.493701,0.699316,0.676758
2910,15.0,183597872.0,1.438916,0.663061,0.646143
2911,14.0,183602890.0,1.729761,0.681592,0.647754
2912,13.0,183607908.0,1.392993,0.693677,0.676758
2913,10.0,183622962.0,0.761353,0.654199,0.671118
2914,9.0,183627984.0,1.710425,0.700928,0.673535
2915,9.0,183633004.0,1.603271,0.657422,0.634058
2916,8.0,183638021.0,1.869946,0.707373,0.668701
2917,7.0,183643039.0,1.048169,0.674341,0.678369
2918,6.0,183648057.0,1.561377,0.66709,0.646143
2919,3.0,183663111.0,1.817578,0.706567,0.667895
2920,2.0,183668129.0,1.150488,0.638086,0.634058
2921,1.0,183673147.0,1.396216,0.688037,0.675146
2922,0.0,183678183.0,2.060083,0.725098,0.673535
2923,18.0,183683217.0,1.169019,0.635669,0.632446
2924,17.0,183688236.0,2.470972,0.750073,0.671118
2925,16.0,183693255.0,0.012891,0.621167,0.672729
2926,15.0,183698273.0,1.741846,0.674341,0.64292
2927,14.0,183703291.0,2.524951,0.738794,0.655811
2928,13.0,183708309.0,1.600855,0.721875,0.678369
2929,12.0,183713327.0,1.6927,0.70415,0.660645
2930,11.0,183718345.0,0.012891,0.577661,0.628418
2931,9.0,183728382.0,2.184961,0.731543,0.671924
2932,8.0,183733400.0,1.753125,0.672729,0.630029
2933,7.0,183738418.0,2.482251,0.760547,0.670312
2934,7.0,183743436.0,0.343213,0.649365,0.671924
2935,6.0,183748454.0,1.312427,0.655811,0.639697
2936,5.0,183753472.0,2.083447,0.712207,0.655811
2937,4.0,183758490.0,1.239917,0.694482,0.678369
2938,3.0,183763508.0,1.967432,0.713818,0.662256
2939,2.0,183768526.0,1.35271,0.659839,0.638086
2940,1.0,183773544.0,1.650806,0.713013,0.677563
2941,0.0,183778581.0,1.044946,0.669507,0.670312
2942,18.0,183783613.0,1.236694,0.635669,0.631641
2943,17.0,183788634.0,0.638086,0.639697,0.667895
2944,16.0,183793652.0,2.552344,0.75813,0.683203
2945,15.0,183798670.0,1.492895,0.668701,0.642114
2946,14.0,183803688.0,1.470337,0.684009,0.659033
2947,13.0,183808706.0,1.460669,0.70415,0.681592
2948,12.0,183813724.0,1.35835,0.675146,0.659839
2949,11.0,183818742.0,1.659668,0.671118,0.642114
2950,10.0,183823760.0,1.879614,0.726709,0.67998
2951,9.0,183828779.0,1.236694,0.68562,0.672729
2952,8.0,183833800.0,1.831274,0.677563,0.634863
2953,7.0,183838818.0,1.580713,0.70415,0.672729
2954,6.0,183843836.0,1.67417,0.716235,0.67998
2955,4.0,183858890.0,1.831274,0.721875,0.681592
2956,3.0,183863908.0,1.677393,0.69126,0.657422
2957,2.0,183868926.0,1.767627,0.683203,0.64292
2958,1.0,183873944.0,1.393799,0.700122,0.678369
2959,18.0,183884017.0,1.74104,0.667895,0.632446
2960,17.0,183889041.0,1.303564,0.687231,0.671118
2961,16.0,183894060.0,2.45083,0.762964,0.679175
2962,15.0,183899078.0,2.104394,0.713013,0.638086
2963,14.0,183904096.0,0.961157,0.671924,0.659033
2964,13.0,183909114.0,1.887671,0.737183,0.67998
2965,12.0,183914132.0,1.925537,0.716235,0.652588
2966,10.0,183924168.0,1.582324,0.717847,0.678369
2967,9.0,183929187.0,1.151294,0.680786,0.668701
2968,8.0,183934205.0,1.779712,0.676758,0.633252
2969,7.0,183939223.0,1.2375,0.684814,0.671924
2970,6.0,183944241.0,1.654028,0.70979,0.675146
2971,5.0,183949259.0,1.860278,0.683203,0.634058
2972,4.0,183954277.0,0.97002,0.660645,0.659033
2973,4.0,183959295.0,1.413135,0.697705,0.679175
2974,18.0,183984420.0,1.065088,0.629224,0.631641
2975,17.0,183989442.0,1.175464,0.673535,0.671924
2976,16.0,183994460.0,2.061694,0.729126,0.678369
2977,15.0,183999478.0,1.786963,0.677563,0.636475
2978,9.0,184029591.0,0.887842,0.652588,0.66145
2979,8.0,184034612.0,2.095532,0.684009,0.631641
2980,7.0,184039630.0,1.226221,0.681592,0.670312
2981,6.0,184044648.0,2.139038,0.736377,0.675146
2982,4.0,184054684.0,1.393799,0.69126,0.664673
2983,3.0,184059702.0,1.683032,0.717041,0.678369
2984,3.0,184064720.0,1.420386,0.668701,0.64292
2985,1.0,184074756.0,1.185132,0.68562,0.676758
2986,0.0,184079797.0,1.645166,0.692871,0.663867
2987,18.0,184084829.0,1.124707,0.634058,0.632446
2988,17.0,184089848.0,2.089087,0.731543,0.677563
2989,16.0,184094865.0,1.484839,0.700122,0.674341
2990,15.0,184099883.0,1.245557,0.641309,0.631641
2991,14.0,184104901.0,1.876392,0.712207,0.670312
2992,13.0,184109919.0,1.453418,0.699316,0.679175
2993,10.0,184124973.0,2.42666,0.751685,0.683203
2994,9.0,184129992.0,1.666919,0.700122,0.665479
2995,8.0,184135010.0,1.738623,0.676758,0.638892
2996,7.0,184140028.0,0.924097,0.670312,0.675146
2997,1.0,184175154.0,1.405078,0.700122,0.679175
2998,0.0,184180193.0,1.478394,0.678369,0.659033
2999,18.0,184185225.0,1.41958,0.653394,0.635669
3000,17.0,184190248.0,1.732178,0.712207,0.676758
3001,16.0,184195267.0,1.098926,0.672729,0.672729
3002,15.0,184200285.0,1.815967,0.668701,0.634058
3003,14.0,184205303.0,1.666919,0.702539,0.670312
3004,13.0,184210321.0,1.556543,0.704956,0.677563
3005,12.0,184215339.0,1.409106,0.659033,0.639697
3006,11.0,184220357.0,1.884448,0.700122,0.658228
3007,10.0,184225375.0,1.195605,0.68562,0.678369
3008,9.0,184230397.0,1.291479,0.664673,0.655811
3009,8.0,184235416.0,1.712036,0.667895,0.638086
3010,7.0,184240434.0,1.309204,0.684814,0.675146
3011,6.0,184245452.0,1.448584,0.68562,0.671924
3012,4.0,184255488.0,1.535596,0.69126,0.670312
3013,3.0,184260506.0,1.188354,0.677563,0.676758
3014,2.0,184265524.0,2.039941,0.688037,0.639697
3015,1.0,184270542.0,1.408301,0.676758,0.657422
3016,0.0,184275560.0,1.408301,0.696094,0.678369
3017,0.0,184280599.0,1.551709,0.676758,0.654199
3018,17.0,184285632.0,1.519482,0.66145,0.641309
3019,16.0,184290654.0,1.345459,0.689648,0.677563
3020,16.0,184295672.0,1.830469,0.710596,0.672729
3021,15.0,184300690.0,1.521094,0.655811,0.633252
3022,14.0,184305708.0,1.216553,0.678369,0.671924
3023,13.0,184310726.0,1.682227,0.708179,0.677563
3024,11.0,184320762.0,1.458252,0.681592,0.659033
3025,10.0,184325783.0,1.479199,0.699316,0.677563
3026,9.0,184330801.0,1.595215,0.680786,0.655005
3027,8.0,184335819.0,1.58313,0.671924,0.644531
3028,3.0,184360909.0,1.538818,0.700928,0.677563
3029,18.0,184381022.0,1.576685,0.675952,0.642114
3030,17.0,184386044.0,1.473559,0.667895,0.644531
3031,16.0,184391063.0,1.469531,0.700928,0.677563
3032,16.0,184396081.0,1.480811,0.69126,0.66709
3033,15.0,184401099.0,1.472754,0.654199,0.630835
3034,14.0,184406117.0,1.520288,0.697705,0.671924
3035,13.0,184411135.0,1.500147,0.698511,0.674341
3036,12.0,184416153.0,1.543652,0.659839,0.633252
3037,11.0,184421171.0,1.433276,0.684009,0.662256
3038,10.0,184426195.0,1.531567,0.703345,0.678369
3039,9.0,184431214.0,1.567822,0.674341,0.646948
3040,8.0,184436232.0,1.432471,0.667895,0.647754
3041,7.0,184441250.0,1.503369,0.702539,0.67998
3042,5.0,184451286.0,1.51062,0.658228,0.634863
3043,4.0,184456304.0,1.43811,0.695288,0.675146
3044,3.0,184461322.0,1.523511,0.700122,0.678369
3045,1.0,184471358.0,1.426025,0.686426,0.667895
3046,0.0,184476398.0,1.504175,0.702539,0.680786
3047,18.0,184481436.0,1.582324,0.673535,0.646948
3048,17.0,184486457.0,1.524316,0.677563,0.652588
3049,16.0,184491475.0,1.50498,0.704956,0.680786
3050,15.0,184496493.0,1.548486,0.692871,0.66709
3051,14.0,184501511.0,1.481616,0.658228,0.634863
3052,14.0,184506529.0,1.471143,0.697705,0.675146
3053,12.0,184516565.0,1.547681,0.659033,0.632446
3054,11.0,184521583.0,1.424414,0.687231,0.666284
3055,10.0,184526602.0,1.51626,0.702539,0.676758
3056,9.0,184531620.0,1.576685,0.671118,0.642114
3057,8.0,184536638.0,1.457446,0.672729,0.649365
3058,7.0,184541656.0,1.483227,0.702539,0.676758
3059,6.0,184546674.0,1.571045,0.690454,0.66145
3060,5.0,184551692.0,1.511426,0.659839,0.635669
3061,2.0,184566746.0,1.555737,0.659839,0.631641
3062,1.0,184571764.0,1.428442,0.690454,0.665479
3063,18.0,184581836.0,1.600855,0.667895,0.638086
3064,17.0,184586862.0,1.447778,0.677563,0.652588
3065,16.0,184591883.0,1.484839,0.702539,0.677563
3066,15.0,184596901.0,1.550098,0.686426,0.659033
3067,14.0,184601919.0,1.541235,0.662256,0.635669
3068,13.0,184606937.0,1.398633,0.696094,0.676758
3069,13.0,184611955.0,1.51626,0.696094,0.674341
3070,12.0,184616973.0,1.58313,0.660645,0.634058
3071,11.0,184621991.0,1.439722,0.690454,0.671118
3072,10.0,184627009.0,1.514648,0.702539,0.679175
3073,9.0,184632027.0,1.58313,0.667895,0.640503
3074,8.0,184637045.0,1.451807,0.678369,0.658228
3075,6.0,184647081.0,1.563794,0.684814,0.660645
3076,5.0,184652099.0,1.492895,0.66145,0.640503
3077,4.0,184657117.0,1.470337,0.698511,0.678369
3078,3.0,184662135.0,1.535596,0.697705,0.671924
3079,0.0,184677207.0,1.521899,0.699316,0.675146
3080,18.0,184682241.0,1.602466,0.665479,0.636475
3081,17.0,184687265.0,1.409912,0.678369,0.656616
3082,16.0,184692284.0,1.538818,0.704956,0.679175
3083,15.0,184697302.0,1.527539,0.680786,0.655005
3084,14.0,184702320.0,1.595215,0.670312,0.641309
3085,12.0,184712356.0,1.559766,0.696899,0.671924
3086,11.0,184717374.0,1.433276,0.650977,0.633252
3087,11.0,184722392.0,1.521899,0.693677,0.672729
3088,10.0,184727410.0,1.542041,0.699316,0.677563
3089,6.0,184747483.0,1.574268,0.677563,0.654199
3090,5.0,184752501.0,1.473559,0.66145,0.644531
3091,4.0,184757519.0,1.472754,0.696094,0.679175
3092,3.0,184762537.0,1.538818,0.69126,0.670312
3093,0.0,184777610.0,1.524316,0.699316,0.681592
3094,18.0,184782645.0,1.58313,0.657422,0.634058
